,Distance,Gender,Time,Name,Date,Year
162,1000.0,m,133.40000000000001,Sebastian Coe,1980-07-01 00:00:00,1980.5833333333333
163,1000.0,m,132.18000000000001,Sebastian Coe,1981-07-11 00:00:00,1981.5833333333333
164,1000.0,m,131.96000000000001,Noah Ngen,1999-09-05 00:00:00,1999.75
165,1500.0,m,235.80000000000001,Abel Kiviat ,2012-06-08 00:00:00,1912.5
166,1500.0,m,234.69999999999999,John Zander ,2017-08-05 00:00:00,1917.6666666666667
167,1500.0,m,232.59999999999999,Paavo Nurmi ,2024-06-19 00:00:00,1924.5
168,1500.0,m,231.0,Otto Peltzer ,2026-09-11 00:00:00,1926.75
169,1500.0,m,229.19999999999999,Jules Ladoumègue ,2030-10-05 00:00:00,1930.8333333333333
170,1500.0,m,229.19999999999999,Luigi Beccali ,2033-09-09 00:00:00,1933.75
171,1500.0,m,229.0,Luigi Beccali ,2033-09-17 00:00:00,1933.75
172,1500.0,m,228.80000000000001,Bill Bonthron ,2034-06-30 00:00:00,1934.5
173,1500.0,m,227.80000000000001,Jack Lovelock ,2036-08-06 00:00:00,1936.6666666666667
174,1500.0,m,227.59999999999999,Gunder Hägg,2041-08-10 00:00:00,1941.6666666666667
175,1500.0,m,225.80000000000001,Gunder Hägg,2042-07-17 00:00:00,1942.5833333333333
176,1500.0,m,225.0,Arne Andersson ,2043-08-17 00:00:00,1943.6666666666667
177,1500.0,m,223.0,Gunder Hägg,2044-07-07 00:00:00,1944.5833333333333
178,1500.0,m,223.0,Lennart Strand ,2047-07-15 00:00:00,1947.5833333333333
179,1500.0,m,223.0,Werner Lueg ,2052-06-29 00:00:00,1952.5
180,1500.0,m,222.80000000000001,Wes Santee,2054-06-04 00:00:00,1954.5
181,1500.0,m,221.80000000000001,John Land,2054-06-21 00:00:00,1954.5
182,1500.0,m,220.80000000000001,Sándor Iharos ,2055-07-28 00:00:00,1955.5833333333335
183,1500.0,m,220.80000000000001,László Tábori,2055-09-06 00:00:00,1955.75
184,1500.0,m,220.80000000000001,Gunnar Nielsen ,2055-09-06 00:00:00,1955.75
185,1500.0,m,220.59999999999999,István Rózsavölgyi ,2056-08-03 00:00:00,1956.6666666666665
186,1500.0,m,220.19999999999999,Olavi Salsola ,2057-07-11 00:00:00,1957.5833333333335
187,1500.0,m,220.19999999999999,Olavi Salonen ,2057-07-11 00:00:00,1957.5833333333335
188,1500.0,m,218.09999999999999,Stanislav Jungwirth ,2057-07-12 00:00:00,1957.5833333333335
189,1500.0,m,216.0,Herb Elliott,2058-08-28 00:00:00,1958.6666666666665
190,1500.0,m,215.59999999999999,Herb Elliott,2060-09-06 00:00:00,1960.75
191,1500.0,m,213.09999999999999,Jim Ryun ,1967-07-08 00:00:00,1967.5833333333333
192,1500.0,m,212.19999999999999,Filbert Bayi ,1974-02-02 00:00:00,1974.1666666666667
193,1500.0,m,212.09999999999999,Sebastian Coe,1979-08-15 00:00:00,1979.6666666666667
194,1500.0,m,212.09999999999999,Steve Ovett ,1980-07-15 00:00:00,1980.5833333333333
195,1500.0,m,211.40000000000001,Steve Ovett ,1980-08-27 00:00:00,1980.6666666666667
196,1500.0,m,211.24000000000001,Sydney Maree ,1983-08-28 00:00:00,1983.6666666666667
197,1500.0,m,210.77000000000001,Steve Ovett ,1983-09-04 00:00:00,1983.75
198,1500.0,m,209.67000000000002,Steve Cram ,1985-07-16 00:00:00,1985.5833333333333
199,1500.0,m,209.46000000000001,Saïd Aouita ,1985-08-23 00:00:00,1985.6666666666667
200,1500.0,m,208.86000000000001,Noureddine Morceli ,1992-09-06 00:00:00,1992.75
201,1500.0,m,207.37,Noureddine Morceli ,1995-07-12 00:00:00,1995.5833333333333
202,1500.0,m,206.0,Hicham El Guerrouj,1998-07-14 00:00:00,1998.5833333333333
203,1609.3399999999999,m,254.40000000000001,John Paul Jones ,2013-05-31 00:00:00,1913.4166666666667
204,1609.3399999999999,m,252.59999999999999,Norman Taber ,2015-07-16 00:00:00,1915.5833333333333
205,1609.3399999999999,m,250.40000000000001,Paavo Nurmi ,2023-08-23 00:00:00,1923.6666666666667
206,1609.3399999999999,m,249.19999999999999,Jules Ladoumègue ,2031-10-04 00:00:00,1931.8333333333333
207,1609.3399999999999,m,247.59999999999999,Jack Lovelock ,2033-07-15 00:00:00,1933.5833333333333
208,1609.3399999999999,m,246.80000000000001,Glenn Cunningham ,2034-06-16 00:00:00,1934.5
209,1609.3399999999999,m,246.40000000000001,Sydney Wooderson,2037-08-28 00:00:00,1937.6666666666667
210,1609.3399999999999,m,246.19999999999999,Gunder Hägg,2042-07-01 00:00:00,1942.5833333333333
211,1609.3399999999999,m,246.19999999999999,Arne Andersson ,2042-07-10 00:00:00,1942.5833333333333
212,1609.3399999999999,m,244.59999999999999,Gunder Hägg,2042-09-04 00:00:00,1942.75
213,1609.3399999999999,m,242.59999999999999,Arne Andersson ,2043-07-01 00:00:00,1943.5833333333333
214,1609.3399999999999,m,241.59999999999999,Arne Andersson ,2044-07-18 00:00:00,1944.5833333333333
215,1609.3399999999999,m,241.40000000000001,Gunder Hägg,2045-07-17 00:00:00,1945.5833333333333
216,1609.3399999999999,m,239.40000000000001,Roger Bannister ,2054-05-06 00:00:00,1954.4166666666665
217,1609.3399999999999,m,238.0,John Land,2054-06-21 00:00:00,1954.5
218,1609.3399999999999,m,237.19999999999999,Derek Ibbotson ,2057-07-19 00:00:00,1957.5833333333335
219,1609.3399999999999,m,234.5,Herb Elliott,2058-08-06 00:00:00,1958.6666666666665
220,1609.3399999999999,m,234.40000000000001,Peter Snell,2062-01-27 00:00:00,1962.0833333333335
221,1609.3399999999999,m,234.09999999999999,Peter Snell,2064-11-17 00:00:00,1964.9166666666665
222,1609.3399999999999,m,233.59999999999999,Michel Jaz,2065-06-09 00:00:00,1965.5
223,1609.3399999999999,m,231.30000000000001,Jim Ryun ,1966-07-17 00:00:00,1966.5833333333333
224,1609.3399999999999,m,231.09999999999999,Jim Ryun ,1967-06-23 00:00:00,1967.5
225,1609.3399999999999,m,231.0,Filbert Bayi ,1975-05-17 00:00:00,1975.4166666666667
226,1609.3399999999999,m,229.40000000000001,John Walker ,1975-08-12 00:00:00,1975.6666666666667
227,1609.3399999999999,m,229.0,Sebastian Coe,1979-07-17 00:00:00,1979.5833333333333
228,1609.3399999999999,m,228.80000000000001,Steve Ovett ,1980-07-01 00:00:00,1980.5833333333333
229,1609.3399999999999,m,228.53,Sebastian Coe,1981-08-19 00:00:00,1981.6666666666667
230,1609.3399999999999,m,228.40000000000001,Steve Ovett ,1981-08-26 00:00:00,1981.6666666666667
231,1609.3399999999999,m,227.32999999999998,Sebastian Coe,1981-08-28 00:00:00,1981.6666666666667
232,1609.3399999999999,m,226.31999999999999,Steve Cram ,1985-07-27 00:00:00,1985.5833333333333
233,1609.3399999999999,m,224.38999999999999,Noureddine Morceli ,1993-09-05 00:00:00,1993.75
234,1609.3399999999999,m,223.13,Hicham El Guerrouj,1999-07-07 00:00:00,1999.5833333333333
235,2000.0,m,330.39999999999998,John Zander ,2018-06-16 00:00:00,1918.5
236,2000.0,m,326.39999999999998,Paavo Nurmi ,2022-09-04 00:00:00,1922.75
237,2000.0,m,326.0,Edvin Wide ,2025-06-11 00:00:00,1925.5
238,2000.0,m,324.60000000000002,Paavo Nurmi ,2027-06-18 00:00:00,1927.5
239,2000.0,m,323.39999999999998,Eino Borg ,2027-08-09 00:00:00,1927.6666666666667
240,2000.0,m,321.80000000000001,Jules Ladoumègue ,2031-07-02 00:00:00,1931.5833333333333
241,2000.0,m,320.39999999999998,Miklós Szabó I,2036-10-04 00:00:00,1936.8333333333333
242,2000.0,m,318.39999999999998,Henry Jonsson ,2037-07-02 00:00:00,1937.5833333333333
